service_id,date,exception_type
20150830_MTWTF--_39,20160509,1
20150830_MTWTF--_39,20160510,1
20150830_MTWTF--_39,20160511,1
20150830_MTWTF--_39,20160512,1
20150830_MTWTF--_39,20160513,1
20150830_MTWTF--_39,20160516,2
20150830_MTWTF--_39,20160517,1
20150830_MTWTF--_39,20160518,1
20150830_MTWTF--_39,20160519,1
20150830_MTWTF--_39,20160520,1
20150830_MTWTF--_39,20160523,1
20150830_MTWTF--_39,20160524,1
20150830_MTWTF--_39,20160525,1
20150830_MTWTF--_39,20160526,1
20150830_MTWTF--_39,20160527,1
20150830_MTWTF--_41,20150831,1
20150830_MTWTF--_41,20150901,1
20150830_MTWTF--_41,20150902,1
20150830_MTWTF--_41,20150903,1
20150830_MTWTF--_41,20150904,1
20150830_MTWTF--_41,20150907,1
20150830_MTWTF--_41,20150908,1
20150830_MTWTF--_41,20150909,1
20150830_MTWTF--_41,20150910,1
20150830_MTWTF--_41,20150911,1
20150830_MTWTF--_41,20150914,1
20150830_MTWTF--_41,20150915,1
20150830_MTWTF--_41,20150916,1
20150830_MTWTF--_41,20150917,1
20150830_MTWTF--_41,20150918,1
20150830_MTWTF--_41,20150921,1
20150830_MTWTF--_41,20150922,1
20150830_MTWTF--_41,20150923,1
20150830_MTWTF--_41,20150924,1
20150830_MTWTF--_41,20150925,1
20150830_MTWTF--_41,20150928,1
20150830_MTWTF--_41,20150929,1
20150830_MTWTF--_41,20150930,1
20150830_MTWTF--_41,20151001,1
20150830_MTWTF--_41,20151002,1
20150830_MTWTF--_41,20151005,1
20150830_MTWTF--_41,20151006,1
20150830_MTWTF--_41,20151007,1
20150830_MTWTF--_41,20151008,1
20150830_MTWTF--_41,20151009,1
20150830_MTWTF--_41,20151012,1
20150830_MTWTF--_41,20151013,1
20150830_MTWTF--_41,20151014,1
20150830_MTWTF--_41,20151015,1
20150830_MTWTF--_41,20151016,1
20150830_MTWTF--_41,20151019,1
20150830_MTWTF--_41,20151020,1
20150830_MTWTF--_41,20151021,1
20150830_MTWTF--_41,20151022,1
20150830_MTWTF--_41,20151023,1
20150830_MTWTF--_41,20151026,1
20150830_MTWTF--_41,20151027,1
20150830_MTWTF--_41,20151028,1
20150830_MTWTF--_41,20151029,1
20150830_MTWTF--_41,20151030,1
20150830_MTWTF--_41,20151102,1
20150830_MTWTF--_41,20151103,1
20150830_MTWTF--_41,20151104,1
20150830_MTWTF--_41,20151105,1
20150830_MTWTF--_41,20151106,1
20150830_MTWTF--_41,20151109,1
20150830_MTWTF--_41,20151110,1
20150830_MTWTF--_41,20151111,1
20150830_MTWTF--_41,20151112,1
20150830_MTWTF--_41,20151113,1
20150830_MTWTF--_41,20151116,1
20150830_MTWTF--_41,20151117,1
20150830_MTWTF--_41,20151118,1
20150830_MTWTF--_41,20151119,1
20150830_MTWTF--_41,20151120,1
20150830_MTWTF--_41,20151123,1
20150830_MTWTF--_41,20151124,1
20150830_MTWTF--_41,20151125,1
20150830_MTWTF--_41,20151126,1
20150830_MTWTF--_41,20151127,1
20150830_MTWTF--_41,20151130,1
20150830_MTWTF--_41,20151201,1
20150830_MTWTF--_41,20151202,1
20150830_MTWTF--_41,20151203,1
20150830_MTWTF--_41,20151204,1
20150830_MTWTF--_41,20151207,1
20150830_MTWTF--_41,20151208,1
20150830_MTWTF--_41,20151209,1
20150830_MTWTF--_41,20151210,1
20150830_MTWTF--_41,20151211,1
20150830_MTWTF--_41,20151214,1
20150830_MTWTF--_41,20151215,1
20150830_MTWTF--_41,20151216,1
20150830_MTWTF--_41,20151217,1
20150830_MTWTF--_41,20151218,1
20150830_MTWTF--_41,20151221,1
20150830_MTWTF--_41,20151222,1
20150830_MTWTF--_41,20151223,1
20150830_MTWTF--_41,20151224,1
20150830_MTWTF--_41,20151225,2
20150830_MTWTF--_41,20151228,1
20150830_MTWTF--_41,20151229,1
20150830_MTWTF--_41,20151230,1
20150830_MTWTF--_41,20151231,1
20150830_MTWTF--_41,20160101,2
20150830_MTWTF--_41,20160104,1
20150830_MTWTF--_41,20160105,1
20150830_MTWTF--_41,20160106,1
20150830_MTWTF--_41,20160107,1
20150830_MTWTF--_41,20160108,1
20150830_MTWTF--_41,20160111,1
20150830_MTWTF--_41,20160112,1
20150830_MTWTF--_41,20160113,1
20150830_MTWTF--_41,20160114,1
20150830_MTWTF--_41,20160115,1
20150830_MTWTF--_41,20160118,1
20150830_MTWTF--_41,20160119,1
20150830_MTWTF--_41,20160120,1
20150830_MTWTF--_41,20160121,1
20150830_MTWTF--_41,20160122,1
20150830_MTWTF--_41,20160125,1
20150830_MTWTF--_41,20160126,1
20150830_MTWTF--_41,20160127,1
20150830_MTWTF--_41,20160128,1
20150830_MTWTF--_41,20160129,1
20150830_MTWTF--_41,20160201,1
20150830_MTWTF--_41,20160202,1
20150830_MTWTF--_41,20160203,1
20150830_MTWTF--_41,20160204,1
20150830_MTWTF--_41,20160205,1
20150830_MTWTF--_41,20160208,1
20150830_MTWTF--_41,20160209,1
20150830_MTWTF--_41,20160210,1
20150830_MTWTF--_41,20160211,1
20150830_MTWTF--_41,20160212,1
20150830_MTWTF--_41,20160215,1
20150830_MTWTF--_41,20160216,1
20150830_MTWTF--_41,20160217,1
20150830_MTWTF--_41,20160218,1
20150830_MTWTF--_41,20160219,1
20150830_MTWTF--_41,20160222,1
20150830_MTWTF--_41,20160223,1
20150830_MTWTF--_41,20160224,1
20150830_MTWTF--_41,20160225,1
20150830_MTWTF--_41,20160226,1
20150830_MTWTF--_41,20160229,1
20150830_MTWTF--_41,20160301,1
20150830_MTWTF--_41,20160302,1
20150830_MTWTF--_41,20160303,1
20150830_MTWTF--_41,20160304,1
20150830_MTWTF--_41,20160307,1
20150830_MTWTF--_41,20160308,1
20150830_MTWTF--_41,20160309,1
20150830_MTWTF--_41,20160310,1
20150830_MTWTF--_41,20160311,1
20150830_MTWTF--_41,20160314,1
20150830_MTWTF--_41,20160315,1
20150830_MTWTF--_41,20160316,1
20150830_MTWTF--_41,20160317,1
20150830_MTWTF--_41,20160318,1
20150830_MTWTF--_41,20160321,1
20150830_MTWTF--_41,20160322,1
20150830_MTWTF--_41,20160323,1
20150830_MTWTF--_41,20160324,2
20150830_MTWTF--_41,20160325,2
20150830_MTWTF--_41,20160328,2
20150830_MTWTF--_41,20160329,1
20150830_MTWTF--_41,20160330,1
20150830_MTWTF--_41,20160331,1
20150830_MTWTF--_41,20160401,1
20150830_MTWTF--_41,20160404,1
20150830_MTWTF--_41,20160405,1
20150830_MTWTF--_41,20160406,1
20150830_MTWTF--_41,20160407,1
20150830_MTWTF--_41,20160408,1
20150830_MTWTF--_41,20160411,1
20150830_MTWTF--_41,20160412,1
20150830_MTWTF--_41,20160413,1
20150830_MTWTF--_41,20160414,1
20150830_MTWTF--_41,20160415,1
20150830_MTWTF--_41,20160418,1
20150830_MTWTF--_41,20160419,1
20150830_MTWTF--_41,20160420,1
20150830_MTWTF--_41,20160421,2
20150830_MTWTF--_41,20160422,1
20150830_MTWTF--_41,20160425,1
20150830_MTWTF--_41,20160426,1
20150830_MTWTF--_41,20160427,1
20150830_MTWTF--_41,20160428,1
20150830_MTWTF--_41,20160429,1
20150830_MTWTF--_41,20160502,1
20150830_MTWTF--_41,20160503,1
20150830_MTWTF--_41,20160504,1
20150830_MTWTF--_41,20160505,2
20150830_MTWTF--_41,20160506,1
20150830_MTWTF--_41,20160509,1
20150830_MTWTF--_41,20160510,1
20150830_MTWTF--_41,20160511,1
20150830_MTWTF--_41,20160512,1
20150830_MTWTF--_41,20160513,1
20150830_MTWTF--_41,20160516,2
20150830_MTWTF--_41,20160517,1
20150830_MTWTF--_41,20160518,1
20150830_MTWTF--_41,20160519,1
20150830_MTWTF--_41,20160520,1
20150830_MTWTF--_41,20160523,1
20150830_MTWTF--_41,20160524,1
20150830_MTWTF--_41,20160525,1
20150830_MTWTF--_41,20160526,1
20150830_MTWTF--_41,20160527,1
20150830_MTWTF--_41,20160530,1
20150830_MTWTF--_41,20160531,1
20150830_MTWTF--_41,20160601,1
20150830_MTWTF--_41,20160602,1
20150830_MTWTF--_41,20160603,1
20150830_MTWTF--_42,20150831,1
20150830_MTWTF--_42,20150901,1
20150830_MTWTF--_42,20150902,1
20150830_MTWTF--_42,20150903,1
20150830_MTWTF--_42,20150904,1
20150830_MTWTF--_42,20150907,1
20150830_MTWTF--_42,20150908,1
20150830_MTWTF--_42,20150909,1
20150830_MTWTF--_42,20150910,1
20150830_MTWTF--_42,20150911,1
20150830_MTWTF--_42,20150914,1
20150830_MTWTF--_42,20150915,1
20150830_MTWTF--_42,20150916,1
20150830_MTWTF--_42,20150917,1
20150830_MTWTF--_42,20150918,1
20150830_MTWTF--_42,20150921,1
20150830_MTWTF--_42,20150922,1
20150830_MTWTF--_42,20150923,1
20150830_MTWTF--_42,20150924,1
20150830_MTWTF--_42,20150925,1
20150830_MTWTF--_42,20150928,1
20150830_MTWTF--_42,20150929,1
20150830_MTWTF--_42,20150930,1
20150830_MTWTF--_42,20151001,1
20150830_MTWTF--_42,20151002,1
20150830_MTWTF--_42,20151005,1
20150830_MTWTF--_42,20151006,1
20150830_MTWTF--_42,20151007,1
20150830_MTWTF--_42,20151008,1
20150830_MTWTF--_42,20151009,1
20150830_MTWTF--_42,20151012,1
20150830_MTWTF--_42,20151013,1
20150830_MTWTF--_42,20151014,1
20150830_MTWTF--_42,20151015,1
20150830_MTWTF--_42,20151016,1
20150830_MTWTF--_42,20151019,1
20150830_MTWTF--_42,20151020,1
20150830_MTWTF--_42,20151021,1
20150830_MTWTF--_42,20151022,1
20150830_MTWTF--_42,20151023,1
20150830_MTWTF--_42,20151026,1
20150830_MTWTF--_42,20151027,1
20150830_MTWTF--_42,20151028,1
20150830_MTWTF--_42,20151029,1
20150830_MTWTF--_42,20151030,1
20150830_MTWTF--_42,20151102,1
20150830_MTWTF--_42,20151103,1
20150830_MTWTF--_42,20151104,1
20150830_MTWTF--_42,20151105,1
20150830_MTWTF--_42,20151106,1
20150830_MTWTF--_42,20151109,1
20150830_MTWTF--_42,20151110,1
20150830_MTWTF--_42,20151111,1
20150830_MTWTF--_42,20151112,1
20150830_MTWTF--_42,20151113,1
20150830_MTWTF--_42,20151116,1
20150830_MTWTF--_42,20151117,1
20150830_MTWTF--_42,20151118,1
20150830_MTWTF--_42,20151119,1
20150830_MTWTF--_42,20151120,1
20150830_MTWTF--_42,20151123,1
20150830_MTWTF--_42,20151124,1
20150830_MTWTF--_42,20151125,1
20150830_MTWTF--_42,20151126,1
20150830_MTWTF--_42,20151127,1
20150830_MTWTF--_42,20151130,1
20150830_MTWTF--_42,20151201,1
20150830_MTWTF--_42,20151202,1
20150830_MTWTF--_42,20151203,1
20150830_MTWTF--_42,20151204,1
20150830_MTWTF--_42,20151207,1
20150830_MTWTF--_42,20151208,1
20150830_MTWTF--_42,20151209,1
20150830_MTWTF--_42,20151210,1
20150830_MTWTF--_42,20151211,1
20150830_MTWTF--_42,20151214,1
20150830_MTWTF--_42,20151215,1
20150830_MTWTF--_42,20151216,1
20150830_MTWTF--_42,20151217,1
20150830_MTWTF--_42,20151218,1
20150830_MTWTF--_42,20151221,1
20150830_MTWTF--_42,20151222,1
20150830_MTWTF--_42,20151223,1
20150830_MTWTF--_42,20151225,2
20150830_MTWTF--_42,20151228,1
20150830_MTWTF--_42,20151229,1
20150830_MTWTF--_42,20151230,1
20150830_MTWTF--_42,20160101,2
20150830_MTWTF--_42,20160104,1
20150830_MTWTF--_42,20160105,1
20150830_MTWTF--_42,20160106,1
20150830_MTWTF--_42,20160107,1
20150830_MTWTF--_42,20160108,1
20150830_MTWTF--_42,20160111,1
20150830_MTWTF--_42,20160112,1
20150830_MTWTF--_42,20160113,1
20150830_MTWTF--_42,20160114,1
20150830_MTWTF--_42,20160115,1
20150830_MTWTF--_42,20160118,1
20150830_MTWTF--_42,20160119,1
20150830_MTWTF--_42,20160120,1
20150830_MTWTF--_42,20160121,1
20150830_MTWTF--_42,20160122,1
20150830_MTWTF--_42,20160125,1
20150830_MTWTF--_42,20160126,1
20150830_MTWTF--_42,20160127,1
20150830_MTWTF--_42,20160128,1
20150830_MTWTF--_42,20160129,1
20150830_MTWTF--_42,20160201,1
20150830_MTWTF--_42,20160202,1
20150830_MTWTF--_42,20160203,1
20150830_MTWTF--_42,20160204,1
20150830_MTWTF--_42,20160205,1
20150830_MTWTF--_42,20160208,1
20150830_MTWTF--_42,20160209,1
20150830_MTWTF--_42,20160210,1
20150830_MTWTF--_42,20160211,1
20150830_MTWTF--_42,20160212,1
20150830_MTWTF--_42,20160215,1
20150830_MTWTF--_42,20160216,1
20150830_MTWTF--_42,20160217,1
20150830_MTWTF--_42,20160218,1
20150830_MTWTF--_42,20160219,1
20150830_MTWTF--_42,20160222,1
20150830_MTWTF--_42,20160223,1
20150830_MTWTF--_42,20160224,1
20150830_MTWTF--_42,20160225,1
20150830_MTWTF--_42,20160226,1
20150830_MTWTF--_42,20160229,1
20150830_MTWTF--_42,20160301,1
20150830_MTWTF--_42,20160302,1
20150830_MTWTF--_42,20160303,1
20150830_MTWTF--_42,20160304,1
20150830_MTWTF--_42,20160307,1
20150830_MTWTF--_42,20160308,1
20150830_MTWTF--_42,20160309,1
20150830_MTWTF--_42,20160310,1
20150830_MTWTF--_42,20160311,1
20150830_MTWTF--_42,20160314,1
20150830_MTWTF--_42,20160315,1
20150830_MTWTF--_42,20160316,1
20150830_MTWTF--_42,20160317,1
20150830_MTWTF--_42,20160318,1
20150830_MTWTF--_42,20160321,1
20150830_MTWTF--_42,20160322,1
20150830_MTWTF--_42,20160323,1
20150830_MTWTF--_42,20160324,2
20150830_MTWTF--_42,20160325,2
20150830_MTWTF--_42,20160328,2
20150830_MTWTF--_42,20160329,1
20150830_MTWTF--_42,20160330,1
20150830_MTWTF--_42,20160331,1
20150830_MTWTF--_42,20160401,1
20150830_MTWTF--_42,20160404,1
20150830_MTWTF--_42,20160405,1
20150830_MTWTF--_42,20160406,1
20150830_MTWTF--_42,20160407,1
20150830_MTWTF--_42,20160408,1
20150830_MTWTF--_42,20160411,1
20150830_MTWTF--_42,20160412,1
20150830_MTWTF--_42,20160413,1
20150830_MTWTF--_42,20160414,1
20150830_MTWTF--_42,20160415,1
20150830_MTWTF--_42,20160418,1
20150830_MTWTF--_42,20160419,1
20150830_MTWTF--_42,20160420,1
20150830_MTWTF--_42,20160421,2
20150830_MTWTF--_42,20160422,1
20150830_MTWTF--_42,20160425,1
20150830_MTWTF--_42,20160426,1
20150830_MTWTF--_42,20160427,1
20150830_MTWTF--_42,20160428,1
20150830_MTWTF--_42,20160429,1
20150830_MTWTF--_42,20160502,1
20150830_MTWTF--_42,20160503,1
20150830_MTWTF--_42,20160504,1
20150830_MTWTF--_42,20160505,2
20150830_MTWTF--_42,20160506,1
20150830_MTWTF--_42,20160509,1
20150830_MTWTF--_42,20160510,1
20150830_MTWTF--_42,20160511,1
20150830_MTWTF--_42,20160512,1
20150830_MTWTF--_42,20160513,1
20150830_MTWTF--_42,20160516,2
20150830_MTWTF--_42,20160517,1
20150830_MTWTF--_42,20160518,1
20150830_MTWTF--_42,20160519,1
20150830_MTWTF--_42,20160520,1
20150830_MTWTF--_42,20160523,1
20150830_MTWTF--_42,20160524,1
20150830_MTWTF--_42,20160525,1
20150830_MTWTF--_42,20160526,1
20150830_MTWTF--_42,20160527,1
20150830_MTWTF--_42,20160530,1
20150830_MTWTF--_42,20160531,1
20150830_MTWTF--_42,20160601,1
20150830_MTWTF--_42,20160602,1
20150830_MTWTF--_42,20160603,1
20150901_------S_48,20150906,1
20150901_------S_48,20150913,1
20150901_------S_48,20150920,1
20150901_------S_48,20150927,1
20150901_------S_48,20151004,1
20150901_------S_48,20151011,1
20150901_------S_48,20151018,1
20150901_------S_48,20151025,1
20150901_------S_48,20151101,1
20150901_------S_48,20151108,1
20150901_------S_48,20151115,1
20150901_------S_48,20151122,1
20150901_------S_48,20151129,1
20150901_------S_48,20151206,1
20150901_------S_48,20151213,1
20150901_------S_48,20151220,1
20150901_------S_48,20151224,1
20150901_------S_48,20151225,1
20150901_------S_48,20151226,1
20150901_------S_48,20151227,1
20150901_------S_48,20151231,1
20150901_------S_48,20160101,1
20150901_------S_48,20160103,1
20150901_------S_48,20160110,1
20150901_------S_48,20160117,1
20150901_------S_48,20160124,1
20150901_------S_48,20160131,1
20150901_------S_48,20160207,1
20150901_------S_48,20160214,1
20150901_------S_48,20160221,1
20150901_------S_48,20160228,1
20150901_------S_48,20160306,1
20150901_------S_48,20160313,1
20150901_------S_48,20160320,1
20150901_------S_48,20160324,1
20150901_------S_48,20160325,1
20150901_------S_48,20160327,1
20150901_------S_48,20160328,1
20150901_------S_48,20160403,1
20150901_------S_48,20160410,1
20150901_------S_48,20160417,1
20150901_------S_48,20160421,1
20150901_------S_48,20160424,1
20150901_------S_48,20160501,1
20150901_------S_48,20160505,1
20150901_------S_48,20160508,1
20150901_------S_48,20160515,1
20150901_------S_51,20150906,1
20150901_------S_51,20150913,1
20150901_------S_51,20150920,1
20150901_------S_51,20150927,1
20150901_------S_51,20151004,1
20150901_------S_51,20151011,1
20150901_------S_51,20151018,1
20150901_------S_51,20151025,1
20150901_------S_51,20151101,1
20150901_------S_51,20151108,1
20150901_------S_51,20151115,1
20150901_------S_51,20151122,1
20150901_------S_51,20151129,1
20150901_------S_51,20151206,1
20150901_------S_51,20151213,1
20150901_------S_51,20151220,1
20150901_------S_51,20151225,1
20150901_------S_51,20151226,1
20150901_------S_51,20151227,1
20150901_------S_51,20160101,1
20150901_------S_51,20160103,1
20150901_------S_51,20160110,1
20150901_------S_51,20160117,1
20150901_------S_51,20160124,1
20150901_------S_51,20160131,1
20150901_------S_51,20160207,1
20150901_------S_51,20160214,1
20150901_------S_51,20160221,1
20150901_------S_51,20160228,1
20150901_------S_51,20160306,1
20150901_------S_51,20160313,1
20150901_------S_51,20160320,1
20150901_------S_51,20160324,1
20150901_------S_51,20160325,1
20150901_------S_51,20160327,1
20150901_------S_51,20160328,1
20150901_------S_51,20160403,1
20150901_------S_51,20160410,1
20150901_------S_51,20160417,1
20150901_------S_51,20160421,1
20150901_------S_51,20160424,1
20150901_------S_51,20160501,1
20150901_------S_51,20160505,1
20150901_------S_51,20160508,1
20150901_------S_51,20160515,1
20150901_-----S-_17,20150905,1
20150901_-----S-_17,20150912,1
20150901_-----S-_17,20150919,1
20150901_-----S-_17,20150926,1
20150901_-----S-_17,20151003,1
20150901_-----S-_17,20151010,1
20150901_-----S-_17,20151017,1
20150901_-----S-_17,20151024,1
20150901_-----S-_17,20151031,1
20150901_-----S-_17,20151107,1
20150901_-----S-_17,20151114,1
20150901_-----S-_17,20151121,1
20150901_-----S-_17,20151128,1
20150901_-----S-_17,20151205,1
20150901_-----S-_17,20151212,1
20150901_-----S-_17,20151219,1
20150901_-----S-_17,20151226,2
20150901_-----S-_17,20160102,1
20150901_-----S-_17,20160109,1
20150901_-----S-_17,20160116,1
20150901_-----S-_17,20160123,1
20150901_-----S-_17,20160130,1
20150901_-----S-_17,20160206,1
20150901_-----S-_17,20160213,1
20150901_-----S-_17,20160220,1
20150901_-----S-_17,20160227,1
20150901_-----S-_17,20160305,1
20150901_-----S-_17,20160312,1
20150901_-----S-_17,20160319,1
20150901_-----S-_17,20160326,1
20150901_-----S-_17,20160402,1
20150901_-----S-_17,20160409,1
20150901_-----S-_17,20160416,1
20150901_-----S-_17,20160423,1
20150901_-----S-_17,20160430,1
20150901_-----S-_17,20160507,1
20150901_-----S-_17,20160514,1
20150901_-----S-_47,20150905,1
20150901_-----S-_47,20150912,1
20150901_-----S-_47,20150919,1
20150901_-----S-_47,20150926,1
20150901_-----S-_47,20151003,1
20150901_-----S-_47,20151010,1
20150901_-----S-_47,20151017,1
20150901_-----S-_47,20151024,1
20150901_-----S-_47,20151031,1
20150901_-----S-_47,20151107,1
20150901_-----S-_47,20151114,1
20150901_-----S-_47,20151121,1
20150901_-----S-_47,20151128,1
20150901_-----S-_47,20151205,1
20150901_-----S-_47,20151212,1
20150901_-----S-_47,20151219,1
20150901_-----S-_47,20151226,2
20150901_-----S-_47,20160102,1
20150901_-----S-_47,20160109,1
20150901_-----S-_47,20160116,1
20150901_-----S-_47,20160123,1
20150901_-----S-_47,20160130,1
20150901_-----S-_47,20160206,1
20150901_-----S-_47,20160213,1
20150901_-----S-_47,20160220,1
20150901_-----S-_47,20160227,1
20150901_-----S-_47,20160305,1
20150901_-----S-_47,20160312,1
20150901_-----S-_47,20160319,1
20150901_-----S-_47,20160326,1
20150901_-----S-_47,20160402,1
20150901_-----S-_47,20160409,1
20150901_-----S-_47,20160416,1
20150901_-----S-_47,20160423,1
20150901_-----S-_47,20160430,1
20150901_-----S-_47,20160507,1
20150901_-----S-_47,20160514,1
20150901_---T---_31,20150903,1
20150901_---T---_31,20150910,1
20150901_---T---_31,20150917,1
20150901_---T---_31,20150924,1
20150901_---T---_31,20151001,1
20150901_---T---_31,20151008,1
20150901_---T---_31,20151015,1
20150901_---T---_31,20151022,1
20150901_---T---_31,20151029,1
20150901_---T---_31,20151105,1
20150901_---T---_31,20151112,1
20150901_---T---_31,20151119,1
20150901_---T---_31,20151126,1
20150901_---T---_31,20151203,1
20150901_---T---_31,20151210,1
20150901_---T---_31,20151217,1
20150901_---T---_31,20151224,2
20150901_---T---_31,20151231,2
20150901_---T---_31,20160107,1
20150901_---T---_31,20160114,1
20150901_---T---_31,20160121,1
20150901_---T---_31,20160128,1
20150901_---T---_31,20160204,1
20150901_---T---_31,20160211,1
20150901_---T---_31,20160218,1
20150901_---T---_31,20160225,1
20150901_---T---_31,20160303,1
20150901_---T---_31,20160310,1
20150901_---T---_31,20160317,1
20150901_---T---_31,20160324,2
20150901_---T---_31,20160331,1
20150901_---T---_31,20160407,1
20150901_---T---_31,20160414,1
20150901_---T---_31,20160421,2
20150901_---T---_31,20160428,1
20150901_---T---_31,20160505,2
20150901_---T---_31,20160512,1
20150901_-T-----_3,20150901,1
20150901_-T-----_3,20150908,1
20150901_-T-----_3,20150915,1
20150901_-T-----_3,20150922,1
20150901_-T-----_3,20150929,1
20150901_-T-----_3,20151006,1
20150901_-T-----_3,20151013,1
20150901_-T-----_3,20151020,1
20150901_-T-----_3,20151027,1
20150901_M-W-F--_4,20150902,1
20150901_M-W-F--_4,20150904,1
20150901_M-W-F--_4,20150907,1
20150901_M-W-F--_4,20150909,1
20150901_M-W-F--_4,20150911,1
20150901_M-W-F--_4,20150914,1
20150901_M-W-F--_4,20150916,1
20150901_M-W-F--_4,20150918,1
20150901_M-W-F--_4,20150921,1
20150901_M-W-F--_4,20150923,1
20150901_M-W-F--_4,20150925,1
20150901_M-W-F--_4,20150928,1
20150901_M-W-F--_4,20150930,1
20150901_M-W-F--_4,20151002,1
20150901_M-W-F--_4,20151005,1
20150901_M-W-F--_4,20151007,1
20150901_M-W-F--_4,20151009,1
20150901_M-W-F--_4,20151012,1
20150901_M-W-F--_4,20151014,1
20150901_M-W-F--_4,20151016,1
20150901_M-W-F--_4,20151019,1
20150901_M-W-F--_4,20151021,1
20150901_M-W-F--_4,20151023,1
20150901_M-W-F--_4,20151026,1
20150901_M-W-F--_4,20151028,1
20150901_M-W-F--_4,20151030,1
20150901_M-W-F--_4,20151102,1
20150901_M-W-F--_4,20151104,1
20150901_M-W-F--_4,20151106,1
20150901_M-W-F--_4,20151109,1
20150901_M-W-F--_4,20151111,1
20150901_M-W-F--_4,20151113,1
20150901_M-W-F--_4,20151116,1
20150901_M-W-F--_4,20151118,1
20150901_M-W-F--_4,20151120,1
20150901_M-W-F--_4,20151123,1
20150901_M-W-F--_4,20151125,1
20150901_M-W-F--_4,20151127,1
20150901_M-W-F--_4,20151130,1
20150901_M-W-F--_4,20151202,1
20150901_M-W-F--_4,20151204,1
20150901_M-W-F--_4,20151207,1
20150901_M-W-F--_4,20151209,1
20150901_M-W-F--_4,20151211,1
20150901_M-W-F--_4,20151214,1
20150901_M-W-F--_4,20151216,1
20150901_M-W-F--_4,20151218,1
20150901_M-W-F--_4,20151221,1
20150901_M-W-F--_4,20151223,1
20150901_M-W-F--_4,20151225,2
20150901_M-W-F--_4,20151228,1
20150901_M-W-F--_4,20151230,1
20150901_M-W-F--_4,20160101,2
20150901_M-W-F--_4,20160104,1
20150901_M-W-F--_4,20160106,1
20150901_M-W-F--_4,20160108,1
20150901_M-W-F--_4,20160111,1
20150901_M-W-F--_4,20160113,1
20150901_M-W-F--_4,20160115,1
20150901_M-W-F--_4,20160118,1
20150901_M-W-F--_4,20160120,1
20150901_M-W-F--_4,20160122,1
20150901_M-W-F--_4,20160125,1
20150901_M-W-F--_4,20160127,1
20150901_M-W-F--_4,20160129,1
20150901_M-W-F--_4,20160201,1
20150901_M-W-F--_4,20160203,1
20150901_M-W-F--_4,20160205,1
20150901_M-W-F--_4,20160208,1
20150901_M-W-F--_4,20160210,1
20150901_M-W-F--_4,20160212,1
20150901_M-W-F--_4,20160215,1
20150901_M-W-F--_4,20160217,1
20150901_M-W-F--_4,20160219,1
20150901_M-W-F--_4,20160222,1
20150901_M-W-F--_4,20160224,1
20150901_M-W-F--_4,20160226,1
20150901_M-W-F--_4,20160229,1
20150901_M-W-F--_4,20160302,1
20150901_M-W-F--_4,20160304,1
20150901_M-W-F--_4,20160307,1
20150901_M-W-F--_4,20160309,1
20150901_M-W-F--_4,20160311,1
20150901_M-W-F--_4,20160314,1
20150901_M-W-F--_4,20160316,1
20150901_M-W-F--_4,20160318,1
20150901_M-W-F--_4,20160321,1
20150901_M-W-F--_4,20160323,1
20150901_M-W-F--_4,20160325,2
20150901_M-W-F--_4,20160328,2
20150901_M-W-F--_4,20160330,1
20150901_M-W-F--_4,20160401,1
20150901_M-W-F--_4,20160404,1
20150901_M-W-F--_4,20160406,1
20150901_M-W-F--_4,20160408,1
20150901_M-W-F--_4,20160411,1
20150901_M-W-F--_4,20160413,1
20150901_M-W-F--_4,20160415,1
20150901_M-W-F--_4,20160418,1
20150901_M-W-F--_4,20160420,1
20150901_M-W-F--_4,20160422,1
20150901_M-W-F--_4,20160425,1
20150901_M-W-F--_4,20160427,1
20150901_M-W-F--_4,20160429,1
20150901_M-W-F--_4,20160502,1
20150901_M-W-F--_4,20160504,1
20150901_M-W-F--_4,20160506,1
20150901_M-W-F--_4,20160509,1
20150901_M-W-F--_4,20160511,1
20150901_M-W-F--_4,20160513,1
20150901_MTWT---_40,20150901,1
20150901_MTWT---_40,20150902,1
20150901_MTWT---_40,20150903,1
20150901_MTWT---_40,20150907,1
20150901_MTWT---_40,20150908,1
20150901_MTWT---_40,20150909,1
20150901_MTWT---_40,20150910,1
20150901_MTWT---_40,20150914,1
20150901_MTWT---_40,20150915,1
20150901_MTWT---_40,20150916,1
20150901_MTWT---_40,20150917,1
20150901_MTWT---_40,20150921,1
20150901_MTWT---_40,20150922,1
20150901_MTWT---_40,20150923,1
20150901_MTWT---_40,20150924,1
20150901_MTWT---_40,20150928,1
20150901_MTWT---_40,20150929,1
20150901_MTWT---_40,20150930,1
20150901_MTWT---_40,20151001,1
20150901_MTWT---_40,20151005,1
20150901_MTWT---_40,20151006,1
20150901_MTWT---_40,20151007,1
20150901_MTWT---_40,20151008,1
20150901_MTWT---_40,20151012,1
20150901_MTWT---_40,20151013,1
20150901_MTWT---_40,20151014,1
20150901_MTWT---_40,20151015,1
20150901_MTWT---_40,20151019,1
20150901_MTWT---_40,20151020,1
20150901_MTWT---_40,20151021,1
20150901_MTWT---_40,20151022,1
20150901_MTWT---_40,20151026,1
20150901_MTWT---_40,20151027,1
20150901_MTWT---_40,20151028,1
20150901_MTWT---_40,20151029,1
20150901_MTWT---_40,20151102,1
20150901_MTWT---_40,20151103,1
