stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type
14001649,HVANNA1,Hnoðravellir,64.043163000000007,-21.967206000000001,0
14001650,HVALEY2,Hvaleyrarbraut / Brekkutröð,64.060387000000006,-21.978211000000002,0
14001651,HVALEY3,Hvaleyrarbraut / Stapagata,64.062421000000001,-21.968675999999999,0
14001652,HVALEY4,Hvaleyrarbraut / Stapagata,64.062475000000006,-21.968682000000001,0
14001653,HVALEY5,Hvaleyrarbraut / Brekkutröð,64.060473000000002,-21.978383999999998,0
14001655,HVANNA2,Klukkuvellir,64.043668999999994,-21.96265,0
14001660,KIRKJU3,Akurvellir,64.049266000000003,-21.983865999999999,0
14001661,KIRKJU4,Akurvellir,64.049250999999998,-21.983720999999999,0
14001662,KIRKJUG,Kirkjugarður Hafnarfjarðar,64.061706,-21.941994,0
14009990,HAFNAR7,Hafnarfj./Garðab.,64.0835915526847,-21.9443498054258,0
14009991,HAFNAR8,Hafnarfj./Garðab.,64.0773984868528,-21.9307889298399,0
14009992,HAFNA13,Hafnarfj./Sveitarf.Vogar,64.0279257181679,-22.1030727633936,0
16031307,NORÐURN,Eyvindarstaðavegur,64.106446000000005,-22.009606999999999,0
16031308,NORÐU12,Túngata,64.109385000000003,-22.012975000000001,0
16031309,JÖRFAVE,Jörfavegur,64.114947999999998,-22.005856999999999,0
16031310,NORÐU14,Túngata,64.109252999999995,-22.012978,0
16031311,SUÐURNE,Sjávargata,64.109516999999997,-22.018227,0
16031312,SUÐURN1,Hólmatún,64.108250999999996,-22.021435,0
16031313,SUÐURN2,Mýrarkot,64.104416999999998,-22.027197999999999,0
16031314,SUÐURN3,Bakkavegur,64.102159999999998,-22.026917000000001,0
16031315,SUÐURN4,Höfðabraut,64.100104999999999,-22.025576000000001,0
16031317,SUÐUR11,Brekkuland,64.100621000000004,-22.019044999999998,0
16031318,SUÐUR10,Höfðabraut,64.100226000000006,-22.025542999999999,0
16031319,SUÐURN5,Brekkuland,64.100561999999996,-22.018891,0
16031320,BREIÐAM,Breiðamýri,64.102340999999996,-22.017873999999999,0
16031321,BESSAST,Álftanesvegur / Bessastaðir,64.102592000000001,-22.009632,0
16031322,BESSAS1,Norðurnesvegur / Bessastaðir,64.102255,-22.009886999999999,0
16031323,SUÐURN9,Suðurnesvegur / Klukkuholt,64.102224000000007,-22.026779999999999,0
16031324,SUÐURN8,Suðurnesvegur / Mýrarkot,64.104472999999999,-22.027018999999999,0
16031325,SUÐURN7,Suðurnesvegur / Vesturtún,64.108264000000005,-22.021144,0
16031326,SUÐURN6,Suðurnesvegur / Sjávargata,64.109500999999995,-22.017855000000001,0
16031327,NORÐU13,Eyvindarstaðavegur,64.106082000000001,-22.009841999999999,0
16039990,ÁLFTAN4,Álftanes/Garðabær,0,0,0
16040604,KLAPPA3,Baugshlíð / Skálatún,64.159549999999996,-21.725659,0
16040606,KLAPPA2,Baugshlíð / Klapparhlíð,64.163149000000004,-21.727951999999998,0
16040607,ÁLFATA5,Álfatangi / Bollatangi,64.168510999999995,-21.717552000000001,0
16040608,ÁLFATA4,Álfatangi / Brekkutangi,64.169358000000003,-21.714603,0
16040609,ÁLFATA3,Álfatangi / Þverholt,64.170057,-21.709025,0
16040610,SKEIÐH1,Skeiðholt,64.169143000000005,-21.701180000000001,0
16040611,SKÓLAB1,Varmárskóli,64.169866999999996,-21.692703000000002,0
16040612,HÁHOLT1,Háholt,64.167205999999993,-21.694365999999999,0
16040613,REYKJ16,Reykjavegur / Jónsteigur,64.163313000000002,-21.687657999999999,0
16040614,REYKJ14,Reykjavegur / Dælustöðvarvegur,64.158347000000006,-21.670779,0
16040615,REYKJ13,Reykjavegur / Reykjabyggð,64.155737999999999,-21.663995,0
16040616,BAUGSH1,Lágafellsskóli,64.167079000000001,-21.722705999999999,0
16040617,REYKJA9,Reykjavegur,64.153855,-21.65753,0
16040618,REYKJ10,Reykjavegur / Dælustöðvarvegur,64.158349000000001,-21.670577000000002,0
16040619,HÁHOLT,Háholt,64.167237,-21.693797,0
16040620,BJARKAR,Framhaldsskólinn í Mosfellsbæ / FMOS,64.16593,-21.702089,0
16040621,REYKJ32,Reykjavegur / Reykjabyggð,64.155782117462707,-21.6639075700859,0
16040622,REYKJ12,Reykjavegur / Jónsteigur,64.164058999999995,-21.689208000000001,0
16040624,VESTU17,Vesturlandsvegur / Ásland,64.171424000000002,-21.677768,0
16040634,SKÓLABR,Varmárskóli,64.169967999999997,-21.692647000000001,0
16040635,SKEIÐHO,Skeiðholt,64.169128000000001,-21.701525,0
16040636,ÁLFATAN,Álfatangi / Þverholt,64.170265999999998,-21.708993,0
16040637,ÁLFATA1,Álfatangi / Arnartangi,64.169377999999995,-21.715147000000002,0
16040638,ÁLFATA2,Álfatangi / Skeljatangi,64.168441999999999,-21.717853000000002,0
16040639,BAUGSHL,Lágafellsskóli,64.166032000000001,-21.725909999999999,0
16040641,KLAPPA1,Baugshlíð / Skálatún,64.159295999999998,-21.725839000000001,0
16040649,KLAPPAH,Baugshlíð / Blikastaðavegur,64.162987000000001,-21.728159000000002,0
16040650,REYKJ15,Reykjavegur / Völuteigur,64.160713999999999,-21.68113,0
16040651,REYKJ11,Reykjavegur / Völuteigur,64.161111000000005,-21.681836000000001,0
16040652,VESTU33,Vesturlandsvegur / Ásland,64.170692000000003,-21.679203999999999,0
16040653,LEIRVOG,Leirvogstunga,64.183772,-21.682118,0
16040655,REYKJAL,Reykjalundur,64.162784000000002,-21.663820000000001,0
16040656,TJALDAN,Tjaldanes,64.180301,-21.635617,0
16040657,MOSFEL2,Mosfell,64.180536000000004,-21.619703999999999,0
16040658,LUNDUR,Lundur,64.180738000000005,-21.606306,0
16040659,LAXNES,Laxnes,64.180336999999994,-21.590415,0
16040660,LUNDUR1,Lundur,64.18083,-21.606563999999999,0
16040661,MOSFEL3,Mosfell,64.180615000000003,-21.619986999999998,0
16040662,TJALDA1,Tjaldanes,64.180390000000003,-21.635743000000002,0
16049990,MOSFELL,Mosfellsbær/Reykjav.,64.1538864968293,-21.7376331062855,0
16049991,MOSFEL4,Mosfellsbær/Reykjavík,64.1885591040367,-21.6860932268067,0
20000003,FITJAR,Fitjar,63.973625,-22.54305,0
20000006,FITJAR1,Fitjar,63.973935,-22.543178,0
20000007,KROSSMÓ,Miðstöð,63.993969,-22.551521,0
20000008,HRING14,Hringbraut / Norðurtún,64.000792,-22.559937,0
20000010,NESVELL,Nesvellir,63.991154,-22.549142,0
20000011,NJARÐA4,Bolafótur,63.985702,-22.549317,0
20000012,NJARÐA5,Steinás,63.987306,-22.549081,0
20000013,NJARÐVÍ,Njarðvíkurtorg,63.988328,-22.548869,0
20000014,STEKKJ2,Stekkjarkot,63.972134,-22.530116,0
20000015,STEKKJ3,Stekkjarkot,63.971988,-22.530065,0
20000016,NJARÐA6,Steinás,63.977047,-22.547051,0
20000017,NJARÐA7,Bolafótur,63.985411,-22.549051,0
20000018,NJARÐV1,Njarðvíkurtorg,63.987696,-22.548561,0
20000020,FJÖLBR1,Fjölbrautaskóli Suðurnesja / FS,63.996435,-22.562531,0
20000021,HOLTAS1,Holtaskóli,63.99847,-22.562761,0
20000022,HRING15,Hringbraut / Norðurtún,64.00089,-22.559641,0
20000024,NJARÐV3,Tjarnarhverfi,63.969848,-22.513746,0
20000025,NJARÐV2,Tjarnarhverfi,63.968518,-22.514284,0
20000026,KIRKJU8,Kirkjuvogur,63.934303,-22.687508,0
20000027,LANDNÁM,Landnámsbærinn,63.935349,-22.685721,0
20000028,DJÚPIVO,Djúpivogur,63.933274,-22.682975,0
20000029,SELJAVO,Seljavogur,63.933638,-22.680521,0
20000031,HÁLEYTI,Háaleitisskóli,63.96803,-22.589808,0
20000033,ELDEY,Eldey,63.967085,-22.581452,0
20000034,FJÖRHEI,Fjörheimar,63.973134,-22.580261,0
20000036,ÁLSVELL,Álsvellir,64.00289,-22.57961,0
20000041,KEILIR1,Keilir,63.969351,-22.570984,0
20000042,KEILISB,Keilisbraut,63.97147,-22.575254,0
20000045,BOGABRA,Bogabraut,63.972781,-22.56637,0
20000047,GRÆNÁSB,Grænásbraut,63.975469,-22.565975,0
20000049,SKÓGART,Skógartorg,63.971999,-22.558921,0
20000051,GRÆNÁS1,Grænás,63.981577,-22.557891,0
20000053,ÓLAFSLU,Ólafslundur,63.990053,-22.554063,0
20000057,HJALLAV,Hjallavegur,63.989424,-22.550978,0
20000058,KROSSM1,Krossmói,63.993639,-22.549056,0
20000059,REYKJ30,Reykjavíkurtorg,63.99498,-22.550085,0
20000060,VATNSHO,Vatnsholt,64.000254,-22.576353,0
20000061,BALDUR1,Baldursgarður,64.002165,-22.570368,0
20000063,HEIÐAR1,Heiðarsel,64.009702,-22.575426,0
20000064,HEIÐARE,Heiðarendi,64.010964,-22.575363,0
20000066,HEIÐARB,Heiðarbraut,64.008333,-22.572464,0
20000067,AÐALGAT,Aðalgata,64.003242,-22.564256,0
20000069,VESTU41,Vesturgata,64.005994,-22.564646,0
20000072,MYLLUBA,Myllubakkaskóli,64.001117,-22.556697,0
20000073,HORNBJA,Hornbjarg,64.002764,-22.558661,0
20000077,VINAMIN,Vinaminni,64.004238,-22.558515,0
20000078,FISCHER,Fischershús,64.006612,-22.55833,0
20000080,GAMLI B,Gamli bærinn,64.005052,-22.556587,0
20000082,STJÁNI ,Stjáni Blái,63.997131,-22.549116,0
20000087,STEKKJ4,Stekkjargata,63.973027,-22.522569,0
20000089,KAMBUR,Kambur,63.972228,-22.511714,0
20000090,AKURSKÓ,Akurskóli,63.974372,-22.512978,0
20000091,URÐARBR,Urðarbraut,63.970337,-22.505195,0
20000092,SPÓATJÖ,Spóatjörn,63.97499,-22.505276,0
20000094,HAFDALU,Hafdalur,63.974385,-22.50035,0
20000095,UNNARDA,Unnardalur,63.972477,-22.495793,0
20000096,ASPARDA,Aspardalur,63.97101,-22.490074,0
20000097,FURUDAL,Furudalur,63.97115,-22.485729,0
20000098,KEILIR,Keilir,63.96946,-22.571307,0
20000099,GRÆNÁS,Grænás,63.981447,-22.558577,0
20000100,VESTU40,Heiðargarður,64.004759,-22.57717,0
20000101,HEIÐARS,Heiðarskóli,64.006563,-22.575019,0
20000103,HAFNARG,Hafnargata,63.999651,-22.549994,0
20000110,FLE - B,FLE - brottför (Airport),63.997068645049801,-22.6248948165054,0
20000111,FLE - K,FLE - koma (Airport),63.997109,-22.619764,0
20000116,STAPAGA,Beykidalur,63.968528,-22.490686,0
20000117,STAPAG1,Engjadalur,63.96928,-22.500377,0
20000118,AKURSK1,Akurskóli,63.974507,-22.512817,0
20000125,VIRKJUN,Virkjun,63.971673,-22.583785,0
20000128,BOGABR1,Bogabraut,63.9722,-22.565779,0
20000129,NJARÐV4,Grænásbraut,63.975459,-22.565537,0
20000130,SKÓGARB,Skógarbraut,63.971421239310601,-22.551514262631802,0
20000131,SKÓGA17,Skógarbraut,63.971433380772503,-22.551692682669,0
20000132,HRING17,Hringbraut / Melteigur,64.005568,-22.565461,0
20000133,HRING18,Hringbraut / Knattspyrnuvöllur,63.998337744079898,-22.5565331531079,0
20000134,HRING19,Hringbraut / Knattspyrnuvöllur,63.998371222834898,-22.5564066411808,0
20000135,HRING20,Hringbraut / Melteigur,64.006591,-22.565913,0
20000605,IÐAVELL,Iðavellir,63.995871236977301,-22.5753401044283,0
20009990,REYKJ25,Reykjanesbær / Sveitarfélagið Vogar,63.9623959629456,-22.4230737439492,0
20009991,REYKJ26,Reykjanesbær/Garður,64.0246757684514,-22.5893372852081,0
20009992,REYKJ27,Reykjanesbær/Sveitarfélagið Vogar,63.9612666674541,-22.420196021278,0
20009993,REYKJ28,Reykjanesbær/Grindavíkurkaupstaður,63.9435845479275,-22.4283245823837,0
23000001,GRINDA1,Grindavík - Aðalbraut,63.843765,-22.435763,0
23000002,LÖGREGL,Lögreglustöðin Grindavík,63.839459090783301,-22.437825607729099,0
23009990,GRINDA2,Grindavík/Reykjanesbær,63.9417115772302,-22.428266007829,0
25030001,ÍÞRÓTTA,Íþróttamiðstöðin Sandgerði,64.033948,-22.700544,0
25030002,VARÐAN,Varðan,64.038352,-22.704308,0
25030003,ÞEKKING,Þekkingarsetur Suðurnesja,64.041085322698095,-22.712208956330599,0
25039990,SANDGER,Sandgerði / Garður,64.0700584615009,-22.6712624947954,0
25040002,PÓSTHÚS,Pósthúsið Garði / Garður,64.069799,-22.651014,0
25040005,NÝJALA1,Nýjaland,64.075932,-22.668548,0
25040006,GARÐVAN,Garðvangur,64.0720646878747,-22.657318767610899,0
25040007,GARÐVA1,Garðvangur,64.072152900000006,-22.657284409999999,0
25040008,VELLIR,Vellir,64.064251040064306,-22.639801909407701,0
25040009,VELLIR1,Vellir,64.064288069085194,-22.639762033330999,0
25049990,GARÐUR ,Garður / Reykjanesbær,64.0247117752871,-22.5893514495234,0
25049991,GARÐUR/,Garður/Sandgerði,64.0700259246539,-22.6712512817049,0
25060001,GRINDAV,Grindavíkurafleggjari,63.96244,-22.42051,0
25060002,VOGAAFL,Vogaafleggjari,63.975115,-22.359635,0
25060003,VOGAR,Vogar - Gamla pósthúsið ,63.982788,-22.379973,0
25060005,VOGAAF1,Vogaafleggjari,63.973609299640799,-22.357684341092298,0
25069990,SVEITA2,Sveitarfélagið Vogar / Hafnarfjörður,64.0275041274059,-22.1028371775358,0
25069991,SVEITA3,Sveitarf.Vogar/Reykjanesbær,63.9625070060418,-22.4230297842807,0
25069992,SVEITA4,Sveitarfélagið Vogar/Reykjanesbær,63.9612943044459,-22.4202976798446,0
30001807,GARÐABR,Garðabraut,64.319620999999998,-22.063735999999999,0
30001808,BÆJARSK,Bæjarskrifstofan,64.320346999999998,-22.069842000000001,0
30001809,KIRKJUB,Kirkjubraut / Stillholt,64.321487000000005,-22.075413000000001,0
30001810,UPPLÝSI,Akratorg,64.317774999999997,-22.082324,0
30001811,KIRKJU2,Kirkjubraut / Stillholt,64.321423999999993,-22.074950999999999,0
30001812,BÆJARS1,Bæjarskrifstofan,64.320495,-22.070502,0
30001813,GARÐAB6,Garðabraut,64.319542999999996,-22.063942999999998,0
30001822,ÞJÓÐBRA,Þjóðbraut,64.326207999999994,-22.055537999999999,0
30001823,JAÐARSB,Innnesvegur,64.319884999999999,-22.059070999999999,0
30001824,JAÐAR12,Innnesvegur,64.320121999999998,-22.059034,0
30001825,ÞJÓÐBR1,Þjóðbraut,64.326172999999997,-22.055416999999998,0
30001827,INNNES1,Bresaflöt,64.322727,-22.057072000000002,0
30001828,INNNES2,Bresaflöt,64.322708000000006,-22.056719999999999,0
30009991,AKRANE1,Akranes/Hvalfjarðarsveit,64.325996,-22.021258,0
30009992,AKRANE2,Akranes/Hvalfjarðarsveit,64.3461489421663,-22.0074487152713,0
31770001,STYKKIS,Stykkishólmur - höfnin,65.07789,-22.726806,0
31770002,STYKKI1,Stykkishólmur - Olís,65.072023,-22.733308,0
31779991,STYKKI2,Stykkishólmsbær/Helgafellsveit,0,0,0
35111819,MELAHV1,Melahverfi,64.38244,-21.849571,0
35119990,HVALFJA,Hvalfjarðarsveit/Reykjavík,0,0,0
35119991,HVALFJ2,Hvalfjarðarsveit/Akranes,64.2740211640528,-21.8391142977377,0
35119992,HVALFJ3,Hvalfjarðarsveit/Borgarbyggð,64.5268974481245,-21.8835516449464,0
35119993,HVALFJ5,Hvalfjarðarsveit/Akranes,64.3436996038464,-22.0128360161826,0
36091900,HYRNAN,Borgarnes,64.54366,-21.911567,0
36091901,BIFRÖST,Bifröst,64.766313,-21.552072,0
36091902,HVANNEY,Hvanneyri,64.563512,-21.760036,0
36091903,KLEPPSJ,Kleppjárnsreykir,64.655831,-21.403658,0
36091904,REYKHO1,Reykholt,64.664498,-21.294091,0
36091906,BAULA,Baula,64.674734,-21.666195,0
36091907,ÍÞRÓTT1,Íþróttamiðstöðin,64.5402084852402,-21.921574032679001,0
36099990,BORGARB,Borgarbyggð/Hvalfjarðarsveit,64.5170648569527,-21.8898308090713,0
36099992,BORGAR9,Borgarbyggð/Bæjarhreppur,64.9735466448457,-21.0655911253836,0
36099993,BORGA10,Borgarbyggð/Eyja og Miklaholtshreppur,64.8483397710643,-22.3393306952823,0
37090001,GRUNDAR,Grundarfjörður,64.925097,-23.260496,0
37099991,GRUNDA2,Grundarfjarðarbær / Helgafellsveit,64.9627238619073,-23.0244361511841,0
37100001,VATNALE,Vatnaleið,64.9657155788255,-22.8892991922126,0
37109990,HELGAFE,Helgafellssveit/Eyja og Miklaholtshreppur,64.9144032069523,-22.8709515118774,0
37109991,HELGAF1,Helgafellsveit/Stykkishólmsbær,65.0522866466343,-22.7691997423756,0
37130001,VEGAMÓ1,Vegamót,64.849237,-22.733502,0
37139990,EYJA OG,Eyja og Miklaholtshreppur/Borgarbyggð,64.8423782049824,-22.321553394516,0
37139991,EYJA O1,Eyja og Miklaholtshreppur/Helgafellsslveit,64.9135946119925,-22.8690280255965,0
37140001,ÓLAFSVÍ,Ólafsvík,64.893979,-23.704382,0
37140002,RIF,Rif,64.92055,-23.83285,0
37140003,HELLISS,Hellissandur,64.917249,-23.883747,0
37149990,SNÆFELL,Snæfellsbær / Grundarfjarðarbær,64.9493709532256,-23.4786240701122,0
38110001,BÚÐARDA,Búðardalur,65.108063,-21.763202,0
38110002,SKRIÐUL,Skriðuland,65.23363,-21.768495,0
38119990,DALABYG,Dalabyggð/Reykhólahreppur,65.4209719273021,-21.8929954134304,0
38119991,DALABY1,Dalabyggð/Borgarbyggð,64.9103165345947,-21.5203815881998,0
45020001,KRÓKSFJ,Króksfjarðarnes,65.45467,-21.923182,0
45020004,KRÓKSF1,Króksfjarðarnes,65.454697943332803,-21.924041206859901,0
45029990,REYKHÓL,Reykhólahreppur/Strandabyggð,65.5510898015043,-21.8294274549202,0
45029991,REYKHÓ1,Reykhólahreppur/Dalabyggð,65.4185262780551,-21.8907076810365,0
49080001,STAÐARS,Staðarskáli,65.144715,-21.083616,0
49089990,BÆJAR15,Bæjarhreppur/Húnaþing Vestra,65.215890377606,-21.068604106995,0
49110001,HÓLMAVÍ,Hólmavík - Kaupfélag,65.700898,-21.685735,0
49119990,STRANDA,Strandabyggð/Reykhólahreppr,65.5489645204479,-21.8347281553751,0
52000001,SAUÐÁRK,Sauðárkrókur - N1,65.740862,-19.637706,0
52000002,VARMAHL,Varmahlíð,65.553491,-19.446279,0
52000003,HOFSÓS,Hofsós,65.897242802709599,-19.412876931047901,0
52000004,HÓLAR,Hólar,65.732834450858604,-19.112004803363899,0
52009990,SVEITAR,Sveitarfélagið Skagafjörður/Akrahreppur,65.5502571698444,-19.3817853714716,0
52009991,SVEITA1,Sveitarfélagið Skagafjörður/Skagabyggð,65.7833142555727,-19.9983503378189,0
55080001,HVAMMST,Hvammstangavegur,65.352475800767095,-20.884436520936799,0
55080002,HVAMMS1,Hvammstangi,65.392146,-20.937127,0
55080003,VÍÐIGER,Víðigerði,65.381,-20.645,0
55089990,HÚNAVAT,Húnaþing Vestra/Húnavatnshreppur,65.4898047412038,-20.4388909502116,0
55089991,HÚNAÞIN,Húnaþing Vestra/Bæjarhreppur,65.1958410385143,-21.060145154406,0
56040001,BLÖNDUÓ,Blönduós,65.659872,-20.2769,0
56049990,BLÖNDU2,Blönduósbær/Skagabyggð,65.7258808278219,-20.1712733018018,0
56049991,HÚNAVA1,Blönduósbær/Húnavatnshreppur,65.6473224283007,-20.2932653396368,0
56049992,BLÖNDU3,Blönduósbær/Skagabyggð,65.7242808801265,-20.2141486186723,0
56110001,SKAGAST,Skagaströnd,65.8242363570201,-20.300123841206,0
56119990,SKAGABY,Skagabyggð/Sveitarfélagið Skagafjörður,65.7823854379931,-19.9997866549023,0
56119991,SKAGAB1,Skagabyggð/Blönduósbær,65.7257509646857,-20.1711260935847,0
56119992,SKAGAB2,Skagabyggð / Blönduósbær,65.7281810318253,-20.2147858205041,0
56129990,BLÖNDU1,Húnavatnshreppur/Blönduósbær,65.6485869465196,-20.2932335233257,0
56129991,HÚNAVA2,Húnavatnshreppur/Húnaþing Vestra,65.4822132242765,-20.4565977801392,0
57069990,AKRAHRE,Akrahreppur/Hörgárbyggð,65.4679480031478,-18.7573090207779,0
57069991,AKRAHR1,Akrahreppur/Sveitarfélagið Skagafjörður,65.5482753264969,-19.3897444346456,0
60000001,MIÐBÆR,Miðbær,65.683053,-18.09,0
60000002,HAFNARS,Hafnarstrætí,65.68095,-18.089426,0
60000003,EYRARLA,Eyrarlandsvegur,65.679718,-18.092146,0
60000004,EYRARL1,Eyrarlandsvegur,65.679652,-18.092133,0
60000005,HRAFNA1,Hrafnagilsstræti,65.677091,-18.09729,0
60000006,HRAFNAG,Hrafnagilsstræti,65.677189,-18.095416,0
60000007,ÞÓRUNN1,Þórunnarstræti / MA,65.676412,-18.098052,0
60000009,ÞÓRUNN3,Þórunnarstræti / Hlíð,65.675047,-18.097684,0
60000010,ÞÓRUNNA,Þórunnarstræti / FSA,65.673714,-18.096709,0
60000011,ÞÓRUNN4,Þórunnarstræti / Mímisbraut,65.673508,-18.097042,0
60000012,ÞÓRUNN9,Þórunnarstræti / Sunnutröð,65.67051,-18.095514,0
60000013,ÞÓRUN10,Þórunnarstræti / Lækjargata,65.668507,-18.095915,0
60000014,MIÐHÚS4,Miðhúsabraut,65.665182,-18.0908,0
60000015,NAUSTA2,Naustabraut / Krókeyrarnöf,65.664222,-18.090241,0
60000016,NAUSTA5,Naustabraut / Krókeyrarnöf,65.664213,-18.090028,0
60000017,NAUSTA4,Naustabraut,65.661833,-18.089357,0
60000018,NAUSTA1,Naustabraut,65.662131,-18.089436,0
60000019,NAUSTAB,Naustagata / Vallartún,65.661674,-18.094439,0
60000020,NAUSTA3,Naustagata / Vallartún,65.661613,-18.094244,0
60000021,KJARNA3,Kjarnagata / Sómstún,65.662827,-18.099084,0
60000022,KJARNA7,Kjarnagata / Sómatún,65.662609,-18.099091,0
60000023,KJARNA2,Kjarnagata / Naustaskóli,65.665331,-18.101314,0
60000024,KJARNA6,Kjarnagata / Naustaskóli,65.665231,-18.101313,0
60000025,KJARNA1,Kjarnagata / Heiðartún,65.666093,-18.104366,0
60000026,KJARNA5,Kjarnagata / Heiðartún,65.666039,-18.104458,0
60000027,KJARNAG,Kjarnagata / Ásatún,65.668767,-18.108311,0
60000028,KJARNA4,Kjarnagata / Bónus,65.668827,-18.108455,0
60000029,MÝRARV2,Mýrarvegur / Hringteigur,65.669796,-18.101431,0
60000030,MÝRARV4,Mýrarvegur / Hringteigur,65.669739,-18.101614,0
60000031,VERKME2,Verkmenntaskóli,65.671948,-18.104293,0
60000032,VERKME1,Verkmenntaskóli,65.672619,-18.104441,0
60000033,MÝRARVE,Mýrarvegur,65.67416,-18.105373,0
60000034,SKÓGA11,Skógarlundur / Mýrarvegur,65.674469,-18.106043,0
60000035,SKÓGA10,Skógarlundur / Grenilundur,65.674032,-18.110285,0
60000036,SKÓGA12,Skógarlundur / Heiðarlundur,65.673959,-18.11222,0
60000037,SKÓGA13,Skógarlundur / Hlíðarlundur,65.673676,-18.115512,0
60000038,SKÓGA14,Skógarlundur / Hjallalundur,65.674142,-18.119973,0
60000039,SKÓGAR8,Skógarlundur / Hjallalundur,65.673827,-18.118833,0
60000040,SKÓGA15,Skógarlundur / Hrísalundur,65.676372,-18.122134,0
60000041,SKÓGARL,Skógarlundur / Furulundur,65.676092,-18.122203,0
60000042,ÞINGVA2,Þingvallastræti / Grundargerði,65.67796,-18.118367,0
60000043,ÞINGVA4,Þingvallastræti / Grundargerði,65.678023,-18.119331,0
60000044,ÞINGVA5,Þingvallastræti / Dalsbraut,65.678426,-18.113727,0
60000045,ÞINGVA1,Þingvallastræti / Dalsbraut,65.678355,-18.112794,0
60000046,MÝRARV3,Mýrarvegur / Þingvallastræti,65.679162,-18.107823,0
60000049,HAMARS1,Hamarstígur,65.681041,-18.104135,0
60000050,ÞÓRUNN5,Þórunnarstræti / Höll,65.677461,-18.098884,0
60000052,ÞÓRUNN8,Þórunnarstræti / Hamarstígur,65.681587,-18.100242,0
60000053,ÞÓRUN11,Þórunnarstrætí / Hamarstígur,65.681825,-18.100031,0
60000054,ÞÓRUNN7,Lögreglustöð,65.684553,-18.100572,0
60000055,ÞÓRUN12,Lögreglustöð,65.685086,-18.100399,0
60000056,GLERÁR4,Glerárgata / Þórunnarstræti,65.687484,-18.098031,0
60000057,DROTTNI,Drottningarbraut,65.680149,-18.087338,0
60000058,HAFNA10,Hafnarstræti,65.673312,-18.087134,0
60000059,HAFNA11,Hafnarstræti,65.673393,-18.08697,0
60000061,AÐALST3,Aðalstræti / Duggufjara,65.668997,-18.085852,0
60000062,AÐALST1,Aðalstræti / Duggufjara,65.669451,-18.086216,0
60000063,AÐALSTR,Aðalstræti / Minjasafn,65.666318,-18.084971,0
60000064,AÐALST2,Aðalstræti / Minjasafn,65.666535,-18.084775,0
60000065,MIÐHÚS3,Skautahöll,65.664106,-18.082991,0
60000066,MIÐHÚS1,Skautahöll,65.664067,-18.083244,0
60000067,MIÐHÚSA,Miðhúsabraut,65.661629,-18.084111,0
60000068,MIÐHÚS2,Miðhúsabraut,65.661222,-18.08483,0
60000069,GLERÁRG,Glerárgata / Eiðsvallagata,65.685509,-18.091164,0
60000070,GLERÁR1,Glerárgata / Eyrarvegur,65.687259,-18.096295,0
60000071,BORGAR6,Borgarbraut / Glerártorg,65.688442,-18.103093,0
60000072,BORGAR7,Borgarbraut / Glerártorg,65.688173,-18.103687,0
60000073,BORGAR8,Borgarbraut / Háskóli,65.687106,-18.120173,0
60000074,BORGAR5,Borgarbraut / Háskóli,65.687289,-18.122405,0
60000075,HLÍÐA19,Hlíðarbraut / Samkaup,65.686596,-18.129162,0
60000076,MERKIG4,Merkigil / Kiðagil,65.684259,-18.130902,0
60000077,MERKIG3,Merkigil / Kiðagil,65.684187,-18.131765,0
60000078,MERKIG5,Merkigil / Vesturgil,65.683851,-18.138579,0
60000079,MERKIG2,Merkigil / Vesturgil,65.683492,-18.138369,0
60000080,MERKIG1,Merkigil / Skuggagil,65.68549,-18.14048,0
60000081,MERKIGI,Merkigil / Urðargil,65.687645,-18.141245,0
60000082,MERKIG6,Merkigil / Urðagil,65.687563,-18.141172,0
60000083,BUGÐUS1,Bugðusíða / Vestursíða,65.688269,-18.136218,0
60000084,BUGÐUS2,Bugðusíða / Vestursíða,65.688803,-18.135289,0
60000085,SÍÐUSE1,Síðusel,65.689778,-18.138472,0
60000086,SÍÐUSEL,Síðusel,65.689528,-18.137961,0
60000087,VESTU34,Vestursíða / Brattasíða,65.691614,-18.14159,0
60000088,VESTU35,Vestursíða / Brattasíða,65.691989,-18.141542,0
60000089,VESTURS,Vestursíða / Bæjarsíða,65.694333,-18.143371,0
60000090,VESTU36,Vestursíða / Bæjarsíða,65.694557,-18.14418,0
60000091,MIÐSÍÐ1,Miðsíða,65.69608,-18.14319,0
60000092,MIÐSÍÐ2,Miðsíða / Móasíða,65.696066,-18.142001,0
60000093,MIÐSÍÐA,Miðsíða / Múlasíða,65.694974,-18.136863,0
60000094,MIÐSÍÐ3,Miðsíða / Múlasíða,65.694808,-18.13657,0
60000095,BUGÐUS3,Bugðusíða / Bjarg,65.694203,-18.132513,0
60000096,BUGÐUSÍ,Bugðusíða / Bjarg,65.694296,-18.132572,0
60000097,AUSTURS,Austursíða / Lindarsíða,65.695,-18.12924,0
60000098,AUSTU12,Austursíða / Lindarsíða,65.694946,-18.129359,0
60000099,HLÍÐA20,Hlíðarbraut / Austursíða,65.694513,-18.126304,0
60000100,SMÁRAHL,Smárahlíð,65.69304,-18.12645,0
60000101,SKARÐS2,Skarðshlíð / Smárahlíð,65.692424,-18.125329,0
60000102,SKARÐS1,Skarðshlíð / Sunnuhlíð,65.691609,-18.12606,0
